date,price
2023-06-27,7697.23
2023-06-28,7643.23
2023-06-29,7665.23
2023-06-30,7703.22
2023-07-03,7931.2
2023-07-04,7931.2
2023-07-05,8101.18
2023-07-06,8101.18
2023-07-07,8035.19
2023-07-10,8035.19
2023-07-11,8035.19
2023-07-12,8035.19
2023-07-13,8035.19
2023-07-14,7999.2
2023-07-17,8049.19
2023-07-18,8031.19
2023-07-19,8067.19
2023-07-20,8227.17
2023-07-21,8187.18
2023-07-24,7985.2
2023-07-25,8081.19
2023-07-26,8131.18
2023-07-27,8175.18
2023-07-28,8145.18
2023-07-31,8075.19
2023-08-01,8043.19
2023-08-02,7975.2
2023-08-03,7977.2
2023-08-04,8181.18
2023-08-07,8181.18
2023-08-08,7985.2
2023-08-09,7985.2
2023-08-10,7985.2
2023-08-11,8139.18
2023-08-14,8003.19
2023-08-15,8301.16
2023-08-16,8351.16
2023-08-17,8363.16
2023-08-18,8437.15
2023-08-21,8485.15
2023-08-22,8465.15
2023-08-23,8437.15
2023-08-24,8559.14
2023-08-25,8735.12
2023-08-28,8901.1
2023-08-29,8793.12
2023-08-30,8747.12
2023-08-31,8757.12
2023-09-01,8727.12
2023-09-04,8739.12
2023-09-05,8605.13
2023-09-06,8671.13
2023-09-07,8677.13
2023-09-08,8619.13
2023-09-11,8619.13
2023-09-12,8563.14
2023-09-13,8563.14
2023-09-14,8731.12
2023-09-15,8535.14
2023-09-18,8419.15
2023-09-19,8319.16
2023-09-20,8287.17
2023-09-21,8141.18
2023-09-22,8053.19
2023-09-25,8125.18
2023-09-26,8121.18
2023-09-27,8147.18
2023-09-28,8253.17
2023-09-29,8253.17
2023-10-06,8063.19
2023-10-09,8067.19
2023-10-10,7943.2
2023-10-11,7909.2
2023-10-12,7953.2
2023-10-13,8099.19
2023-10-16,8173.18
2023-10-17,8199.18
2023-10-18,8257.17
2023-10-19,8219.17
2023-10-20,8141.18
2023-10-23,8113.18
2023-10-24,8003.19
2023-10-25,7923.2
2023-10-26,7975.2
2023-10-27,8089.19
2023-10-30,8151.18
2023-10-31,8137.18
2023-11-01,8111.18
2023-11-02,8171.18
2023-11-03,8247.17
2023-11-06,8255.17
