mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
88.37681932449341,0.7812038507726385,0.010399246215820312,0.0004904510810189155,0.01,5,2,200,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",0.3396414342629482,0.37649402390438247,0.2798804780876494,0.3705179282868526,0.32768924302788843,0.33884462151394423,0.03470597485162663,91,0.8030378486055777,0.8286852589641435,0.8139940239043825,0.8020418326693227,0.8279382470119522,0.8151394422310757,0.011546484161308905
18.09206304550171,0.2797799794939963,0.0038023471832275392,0.00039713663763886345,0.01,5,5,50,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 0.8}",0.3794820717131474,0.3545816733067729,0.32768924302788843,0.4701195219123506,0.38247011952191234,0.38286852589641435,0.04789418000688693,31,0.637699203187251,0.6665836653386454,0.646414342629482,0.6523904382470119,0.6765438247011952,0.6559262948207172,0.013956134639231168
20.326530122756957,0.2017967744340277,0.0035968780517578124,0.0004911354351493612,0.01,5,5,50,0.9,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 0.9}",0.3256972111553785,0.3804780876494024,0.30378486055776893,0.4701195219123506,0.38745019920318724,0.37350597609561753,0.057834143703917935,46,0.6436752988047809,0.663097609561753,0.6379482071713147,0.6591135458167331,0.6713147410358565,0.6550298804780876,0.012390894612468967
22.077580213546753,0.19174475555108997,0.0035963535308837892,0.0004896523598411079,0.01,5,5,50,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 1.0}",0.3884462151394422,0.4113545816733068,0.32270916334661354,0.43824701195219123,0.4073705179282869,0.39362549800796814,0.038859431235494124,11,0.6374501992031872,0.6491533864541833,0.6294820717131474,0.6429282868525896,0.6678286852589641,0.6453685258964142,0.012960077305028746
35.39964513778686,0.25251025668372346,0.0061991214752197266,0.00040376494335805495,0.01,5,5,100,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",0.3605577689243028,0.35856573705179284,0.3157370517928287,0.40039840637450197,0.3844621513944223,0.3639442231075697,0.02868525896414342,62,0.7158864541832669,0.7415338645418327,0.7599601593625498,0.7260956175298805,0.7539840637450199,0.73949203187251,0.016551855042104373
39.797704744338986,0.3675627415594176,0.006799507141113281,0.001597143944801989,0.01,5,5,100,0.9,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.9}",0.33067729083665337,0.39243027888446214,0.30776892430278885,0.4243027888446215,0.3794820717131474,0.3669322709163347,0.042222618111232534,58,0.703187250996016,0.7375498007968128,0.7686752988047809,0.7203685258964143,0.7497509960159362,0.735906374501992,0.022716261035222986
44.24981617927551,0.552140267213379,0.006004905700683594,6.9992808281279e-06,0.01,5,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",0.35258964143426297,0.41434262948207173,0.3107569721115538,0.4123505976095618,0.3695219123505976,0.3719123505976095,0.0388706624327646,48,0.6922310756972112,0.7288346613545816,0.7455179282868526,0.712898406374502,0.7405378486055777,0.7240039840637451,0.01945459060320123
70.66459722518921,0.4932155687522375,0.010802841186523438,0.0004026403363865585,0.01,5,5,200,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.8}",0.33167330677290835,0.3615537848605578,0.3147410358565737,0.3754980079681275,0.350597609561753,0.34681274900398407,0.021504719875805735,74,0.8301792828685259,0.8396414342629482,0.8376494023904383,0.8224601593625498,0.8321713147410359,0.8324203187250996,0.006062620634873798
79.40847406387329,0.46083102524153774,0.01260223388671875,0.003197957439653821,0.01,5,5,200,0.9,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.9}",0.3386454183266932,0.36852589641434264,0.2818725099601594,0.3655378486055777,0.3346613545816733,0.33784860557768925,0.03115094577243366,94,0.8286852589641435,0.8361553784860558,0.833914342629482,0.8047808764940239,0.8294322709163346,0.826593625498008,0.011253878238207084
88.10585680007935,0.6170635410183187,0.011197805404663086,0.0007483414362470502,0.01,5,5,200,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 1.0}",0.33167330677290835,0.37350597609561753,0.2679282868525896,0.3745019920318725,0.3336653386454183,0.33625498007968124,0.038850239659099915,102,0.8037848605577689,0.8274402390438247,0.8172310756972112,0.797808764940239,0.827191235059761,0.814691235059761,0.012076462190257311
